CustomerID,Name,Age,Salary ($),Gender,Marital Status,Education,Loan Approval,Zip Code,Satisfaction Score
4267,Customer_4267,47,129000,Female,Single,PhD,No,61530,2
4268,Customer_4268,64,105000,Female,Divorced,PhD,Yes,44948,5
4269,Customer_4269,63,41000,Male,Single,Bachelor,No,75230,2
4270,Customer_4270,18,36000,Female,Single,PhD,No,18196,3
4271,Customer_4271,19,107000,Male,Single,High School,No,95107,3
4272,Customer_4272,41,129000,Male,Divorced,PhD,No,14885,1
4273,Customer_4273,33,105000,Male,Married,Bachelor,Yes,99924,1
4274,Customer_4274,64,89000,Female,Married,High School,Yes,88469,2
4275,Customer_4275,26,158000,Male,Single,PhD,No,13531,5
4276,Customer_4276,35,149000,Male,Married,Master,Yes,63358,3
4277,Customer_4277,61,114000,Female,Divorced,Master,No,85214,3
4278,Customer_4278,67,79000,Male,Divorced,Bachelor,No,37660,3
4279,Customer_4279,23,148000,Male,Married,High School,No,77959,1
4280,Customer_4280,26,170000,Male,Single,Bachelor,Yes,49844,3
4281,Customer_4281,50,130000,Female,Married,Bachelor,No,10635,1
4282,Customer_4282,68,57000,Male,Married,Master,No,39936,4
4283,Customer_4283,58,55000,Female,Divorced,Bachelor,Yes,86346,3
4284,Customer_4284,41,98000,Female,Single,Master,No,26889,5
4285,Customer_4285,30,119000,Male,Single,PhD,Yes,55739,4
4286,Customer_4286,41,49000,Female,Single,High School,No,25410,5
4287,Customer_4287,29,99000,Female,Divorced,Master,Yes,66875,1
4288,Customer_4288,21,27000,Male,Single,PhD,No,91168,5
4289,Customer_4289,61,121000,Female,Married,Master,No,16562,1
4290,Customer_4290,30,138000,Male,Divorced,PhD,Yes,93934,3
4291,Customer_4291,67,157000,Male,Single,Master,Yes,29333,2
4292,Customer_4292,64,41000,Female,Married,Bachelor,No,14581,3
4293,Customer_4293,57,123000,Male,Divorced,PhD,Yes,49607,2
4294,Customer_4294,40,70000,Male,Single,Master,No,66266,1
4295,Customer_4295,47,54000,Male,Single,Master,Yes,92815,5
4296,Customer_4296,48,49000,Male,Divorced,Bachelor,No,89402,1
4297,Customer_4297,20,76000,Male,Single,Bachelor,Yes,24062,4
4298,Customer_4298,50,50000,Male,Married,PhD,No,69658,1
4299,Customer_4299,66,43000,Female,Single,Master,No,22580,5
4300,Customer_4300,65,117000,Male,Single,Master,No,33635,4
4301,Customer_4301,69,98000,Female,Married,PhD,No,16363,5
4302,Customer_4302,33,100000,Female,Single,Master,Yes,88719,1
4303,Customer_4303,53,40000,Male,Single,PhD,No,57121,5
4304,Customer_4304,29,51000,Male,Married,PhD,No,17580,2
4305,Customer_4305,63,152000,Male,Single,High School,Yes,93670,3
4306,Customer_4306,20,109000,Female,Single,PhD,No,86887,3
4307,Customer_4307,48,107000,Male,Divorced,PhD,Yes,82692,5
4308,Customer_4308,25,106000,Male,Married,Bachelor,No,72739,1
4309,Customer_4309,58,74000,Female,Married,Master,Yes,82692,3
4310,Customer_4310,42,89000,Female,Married,Master,No,35741,5
4311,Customer_4311,31,125000,Female,Divorced,High School,No,54678,1
4312,Customer_4312,40,111000,Female,Divorced,PhD,Yes,52912,1
4313,Customer_4313,33,137000,Female,Divorced,PhD,Yes,43317,2
4314,Customer_4314,24,96000,Female,Divorced,Master,No,39361,3
4315,Customer_4315,30,78000,Female,Divorced,Bachelor,No,78058,3
4316,Customer_4316,55,101000,Female,Single,Bachelor,No,28204,4
4317,Customer_4317,23,116000,Female,Married,Master,No,51206,5
4318,Customer_4318,47,42000,Male,Married,Master,No,28081,3
4319,Customer_4319,45,50000,Female,Divorced,Master,Yes,17903,5
4320,Customer_4320,41,38000,Male,Single,High School,No,95757,2
4321,Customer_4321,55,123000,Male,Divorced,PhD,No,97854,5
4322,Customer_4322,44,51000,Male,Single,High School,Yes,61673,5
4323,Customer_4323,68,94000,Male,Single,PhD,Yes,50678,4
4324,Customer_4324,53,118000,Male,Divorced,Master,No,91155,1
4325,Customer_4325,48,52000,Female,Divorced,PhD,No,81451,3
4326,Customer_4326,26,84000,Female,Married,Master,No,72549,5
4327,Customer_4327,36,121000,Male,Divorced,High School,Yes,81078,2
4328,Customer_4328,54,55000,Male,Single,PhD,No,90946,2
4329,Customer_4329,58,140000,Male,Divorced,High School,Yes,95609,5
4330,Customer_4330,62,66000,Male,Married,PhD,No,64993,5
4331,Customer_4331,58,38000,Male,Married,Bachelor,No,58788,1
4332,Customer_4332,45,49000,Female,Married,PhD,Yes,95177,5
4333,Customer_4333,18,46000,Female,Divorced,Bachelor,No,40784,4
4334,Customer_4334,21,95000,Male,Married,High School,No,75628,2
4335,Customer_4335,23,94000,Female,Single,Master,No,68762,3
4336,Customer_4336,55,131000,Female,Married,High School,No,29614,5
4337,Customer_4337,19,113000,Female,Divorced,PhD,Yes,13173,5
4338,Customer_4338,25,51000,Female,Divorced,Master,Yes,59946,3
4339,Customer_4339,19,116000,Female,Single,PhD,No,52309,3
4340,Customer_4340,29,139000,Male,Married,High School,Yes,69110,2
4341,Customer_4341,53,69000,Female,Divorced,Master,Yes,83829,3
4342,Customer_4342,42,47000,Female,Married,Bachelor,No,96281,4
4343,Customer_4343,64,60000,Female,Divorced,High School,Yes,25547,5
4344,Customer_4344,40,117000,Female,Single,Bachelor,Yes,59173,2
4345,Customer_4345,60,40000,Female,Married,High School,No,15317,4
4346,Customer_4346,43,99000,Male,Single,PhD,Yes,62076,1
4347,Customer_4347,58,37000,Male,Married,High School,No,88809,1
4348,Customer_4348,21,43000,Female,Divorced,Master,No,71122,1
4349,Customer_4349,66,116000,Female,Married,Bachelor,Yes,59952,4
4350,Customer_4350,68,37000,Female,Single,Bachelor,Yes,16491,3
4351,Customer_4351,37,96000,Male,Divorced,High School,Yes,96399,4
4352,Customer_4352,34,113000,Female,Divorced,High School,Yes,78893,5
4353,Customer_4353,37,65000,Female,Divorced,PhD,No,31415,5
4354,Customer_4354,27,34000,Female,Divorced,High School,Yes,48720,4
4355,Customer_4355,42,29000,Female,Divorced,Bachelor,No,79242,2
4356,Customer_4356,40,63000,Female,Single,PhD,No,59385,3
4357,Customer_4357,28,94000,Male,Single,PhD,No,31973,3
4358,Customer_4358,30,78000,Male,Single,PhD,No,55567,1
4359,Customer_4359,45,140000,Male,Married,Master,Yes,86473,3
4360,Customer_4360,49,57000,Male,Single,PhD,No,21625,1
4361,Customer_4361,69,57000,Female,Single,Master,Yes,19734,1
4362,Customer_4362,36,74000,Female,Married,Bachelor,Yes,44462,5
4363,Customer_4363,52,69000,Female,Divorced,High School,Yes,46282,2
4364,Customer_4364,32,90000,Male,Divorced,Master,Yes,23331,2
4365,Customer_4365,19,26000,Male,Married,High School,No,79530,5
4366,Customer_4366,45,73000,Male,Married,Master,No,24910,2
4367,Customer_4367,58,75000,Male,Single,Master,No,16496,4
4368,Customer_4368,33,120000,Male,Single,Master,Yes,51990,3
4369,Customer_4369,60,93000,Male,Divorced,Master,Yes,83630,2
4370,Customer_4370,66,168000,Female,Single,PhD,No,20716,1
4371,Customer_4371,62,161000,Male,Single,PhD,Yes,33449,2
4372,Customer_4372,41,143000,Male,Single,High School,Yes,90816,3
4373,Customer_4373,53,57000,Male,Divorced,Bachelor,Yes,61217,3
4374,Customer_4374,58,40000,Female,Married,Master,No,78667,2
4375,Customer_4375,66,74000,Female,Divorced,Bachelor,Yes,59937,4
4376,Customer_4376,32,79000,Female,Married,PhD,Yes,14677,5
4377,Customer_4377,56,36000,Female,Married,Bachelor,No,36975,4
4378,Customer_4378,26,30000,Male,Divorced,Bachelor,Yes,86254,1
4379,Customer_4379,19,40000,Female,Married,Bachelor,Yes,83519,3
4380,Customer_4380,45,146000,Male,Divorced,Bachelor,Yes,32043,3
4381,Customer_4381,71,74000,Female,Divorced,Master,No,89065,5
4382,Customer_4382,74,24000,Male,Divorced,PhD,No,22191,4
4383,Customer_4383,17,53000,Female,Single,PhD,No,50391,2
4384,Customer_4384,49,141000,Female,Married,PhD,No,23179,3
4385,Customer_4385,68,112000,Male,Married,High School,Yes,38894,4
4386,Customer_4386,42,98000,Male,Single,Master,No,99176,1
4387,Customer_4387,48,37000,Female,Single,PhD,No,26834,3
4388,Customer_4388,26,109000,Female,Married,High School,Yes,36212,3
4389,Customer_4389,19,65000,Female,Divorced,High School,Yes,88933,4
4390,Customer_4390,29,40000,Female,Divorced,PhD,Yes,54990,1
4391,Customer_4391,21,125000,Male,Married,Master,Yes,87736,4
4392,Customer_4392,36,38000,Male,Single,Master,Yes,98607,1
4393,Customer_4393,66,116000,Female,Married,PhD,No,15126,1
4394,Customer_4394,26,53000,Female,Single,Master,Yes,44639,3
4395,Customer_4395,23,85000,Female,Divorced,High School,No,78115,5
4396,Customer_4396,43,124000,Female,Single,High School,No,14370,1
4397,Customer_4397,29,72000,Female,Divorced,High School,No,71021,4
4398,Customer_4398,55,165000,Female,Married,PhD,No,71284,5
4399,Customer_4399,61,36000,Female,Married,Bachelor,No,26407,5
4400,Customer_4400,51,77000,Male,Married,Master,No,85488,1
4401,Customer_4401,65,173000,Male,Single,Bachelor,Yes,64610,1
4402,Customer_4402,42,57000,Male,Single,Bachelor,Yes,16363,1
4403,Customer_4403,17,66000,Male,Single,PhD,Yes,94675,1
4404,Customer_4404,53,123000,Male,Single,Master,Yes,94915,5
4405,Customer_4405,21,98000,Male,Married,Master,Yes,96094,2
4406,Customer_4406,23,118000,Female,Married,High School,Yes,39866,2
4407,Customer_4407,39,73000,Female,Single,PhD,Yes,24458,5
4408,Customer_4408,51,79000,Female,Single,PhD,Yes,96953,3
4409,Customer_4409,33,51000,Male,Divorced,Master,No,70471,5
4410,Customer_4410,63,60000,Female,Single,PhD,Yes,93764,3
4411,Customer_4411,69,71000,Male,Divorced,High School,Yes,89939,4
4412,Customer_4412,57,48000,Male,Divorced,PhD,No,52934,2
4413,Customer_4413,63,165000,Female,Single,PhD,No,94944,5
4414,Customer_4414,43,84000,Male,Married,Bachelor,No,88081,5
4415,Customer_4415,74,64000,Male,Single,PhD,No,94273,5
4416,Customer_4416,19,109000,Female,Married,High School,No,21081,1
4417,Customer_4417,68,92000,Male,Married,PhD,No,79973,4
4418,Customer_4418,50,87000,Male,Single,Bachelor,Yes,57766,2
4419,Customer_4419,68,44000,Female,Divorced,High School,Yes,28080,5
4420,Customer_4420,66,94000,Male,Single,Bachelor,Yes,57459,4
4421,Customer_4421,54,102000,Female,Single,Master,No,79021,4
4422,Customer_4422,69,139000,Female,Married,High School,Yes,41995,1
4423,Customer_4423,32,104000,Female,Divorced,Master,No,50019,5
4424,Customer_4424,20,95000,Female,Divorced,Master,Yes,81597,4
4425,Customer_4425,37,109000,Male,Divorced,Bachelor,Yes,81658,1
4426,Customer_4426,53,109000,Female,Single,PhD,Yes,58416,2
4427,Customer_4427,54,49000,Male,Divorced,High School,Yes,85736,2
4428,Customer_4428,21,76000,Female,Single,Master,No,92111,3
4429,Customer_4429,60,68000,Female,Married,PhD,Yes,27908,1
4430,Customer_4430,62,77000,Male,Married,High School,No,68882,2
4431,Customer_4431,35,101000,Male,Single,High School,Yes,62621,3
4432,Customer_4432,40,49000,Male,Single,PhD,No,17165,2
4433,Customer_4433,73,113000,Male,Divorced,Bachelor,No,18494,4
4434,Customer_4434,71,64000,Female,Single,Bachelor,Yes,14328,5
4435,Customer_4435,71,48000,Male,Single,High School,Yes,56840,1
4436,Customer_4436,47,153000,Female,Married,PhD,No,51124,3
4437,Customer_4437,41,53000,Male,Single,PhD,No,18321,4
4438,Customer_4438,31,146000,Female,Divorced,Master,No,11663,3
4439,Customer_4439,60,105000,Female,Divorced,PhD,Yes,77993,4
4440,Customer_4440,35,76000,Female,Divorced,Master,Yes,71817,1
4441,Customer_4441,43,130000,Male,Divorced,Master,Yes,67696,2
4442,Customer_4442,22,138000,Male,Divorced,Bachelor,Yes,66226,5
4443,Customer_4443,34,60000,Female,Divorced,High School,No,54664,4
4444,Customer_4444,27,47000,Female,Married,Bachelor,Yes,15455,4
4445,Customer_4445,40,93000,Female,Married,PhD,Yes,31791,1
4446,Customer_4446,32,132000,Female,Single,High School,Yes,32163,4
4447,Customer_4447,50,96000,Female,Married,High School,Yes,82571,4
4448,Customer_4448,39,42000,Male,Married,PhD,Yes,94944,2
4449,Customer_4449,28,109000,Female,Divorced,High School,No,49044,2
4450,Customer_4450,53,103000,Male,Single,PhD,Yes,25077,3
4451,Customer_4451,66,36000,Male,Divorced,Bachelor,Yes,60523,1
4452,Customer_4452,18,87000,Female,Divorced,Bachelor,Yes,29684,4
4453,Customer_4453,44,92000,Male,Divorced,High School,Yes,84619,4
4454,Customer_4454,48,52000,Female,Married,PhD,Yes,23031,4
4455,Customer_4455,65,90000,Female,Divorced,Master,Yes,65203,1
4456,Customer_4456,63,105000,Male,Married,High School,No,61576,2
4457,Customer_4457,64,71000,Female,Married,Master,Yes,48609,2
4458,Customer_4458,18,52000,Female,Married,High School,Yes,95300,4
4459,Customer_4459,31,93000,Female,Married,Master,No,59149,2
4460,Customer_4460,35,131000,Male,Divorced,High School,Yes,39806,5
4461,Customer_4461,67,70000,Female,Divorced,PhD,No,27548,1
4462,Customer_4462,20,97000,Female,Married,High School,Yes,90929,3
4463,Customer_4463,63,57000,Male,Single,High School,Yes,97022,1
4464,Customer_4464,42,64000,Male,Divorced,High School,No,15068,4
4465,Customer_4465,28,116000,Male,Divorced,Bachelor,No,70893,2
4466,Customer_4466,62,86000,Male,Divorced,PhD,No,64561,2
4467,Customer_4467,49,103000,Female,Married,Master,Yes,99319,2
4468,Customer_4468,22,32000,Female,Married,PhD,No,37729,5
4469,Customer_4469,17,41000,Male,Married,PhD,No,36266,4
4470,Customer_4470,30,48000,Male,Divorced,Bachelor,No,44671,3
4471,Customer_4471,28,102000,Male,Single,Bachelor,Yes,46925,5
4472,Customer_4472,31,78000,Female,Single,High School,Yes,84092,4
4473,Customer_4473,24,137000,Male,Single,Bachelor,Yes,86484,4
4474,Customer_4474,60,44000,Female,Married,Bachelor,Yes,50706,5
4475,Customer_4475,23,55000,Female,Divorced,Bachelor,No,36285,2
4476,Customer_4476,17,98000,Female,Single,High School,No,72515,5
4477,Customer_4477,52,127000,Female,Single,Master,Yes,90881,1
4478,Customer_4478,32,110000,Female,Single,High School,No,90911,5
4479,Customer_4479,55,164000,Male,Married,High School,Yes,14628,5
4480,Customer_4480,61,70000,Female,Married,Bachelor,Yes,67228,2
4481,Customer_4481,21,62000,Female,Married,High School,No,24731,3
4482,Customer_4482,46,112000,Female,Divorced,Master,Yes,14023,4
4483,Customer_4483,23,67000,Female,Single,High School,No,19949,3
4484,Customer_4484,53,48000,Male,Divorced,High School,No,78437,4
4485,Customer_4485,19,71000,Male,Married,High School,Yes,26393,4
4486,Customer_4486,35,41000,Female,Divorced,PhD,Yes,42764,2
4487,Customer_4487,32,57000,Female,Married,PhD,Yes,33297,2
4488,Customer_4488,43,61000,Female,Married,PhD,No,52934,3
4489,Customer_4489,67,147000,Female,Married,Master,Yes,16728,4
4490,Customer_4490,62,175000,Female,Single,Bachelor,No,49022,2
4491,Customer_4491,24,134000,Male,Single,Bachelor,No,40616,3
4492,Customer_4492,66,34000,Male,Single,Master,No,84689,2
4493,Customer_4493,64,91000,Male,Married,Master,Yes,97619,5
4494,Customer_4494,25,88000,Male,Married,High School,No,22451,1
4495,Customer_4495,46,107000,Female,Married,Bachelor,No,97991,2
4496,Customer_4496,54,85000,Male,Single,Master,Yes,16568,1
4497,Customer_4497,23,48000,Female,Single,Bachelor,Yes,28893,2
4498,Customer_4498,65,58000,Male,Single,PhD,Yes,92111,4
4499,Customer_4499,42,122000,Female,Single,Master,Yes,16854,5
4500,Customer_4500,59,122000,Female,Divorced,PhD,No,86690,4
4501,Customer_4501,25,122000,Female,Divorced,PhD,No,86484,4
4502,Customer_4502,59,161000,Male,Married,PhD,Yes,37969,5
4503,Customer_4503,39,116000,Female,Divorced,High School,Yes,25410,5
4504,Customer_4504,20,115000,Female,Married,Bachelor,No,83418,1
4505,Customer_4505,66,48000,Female,Single,Master,No,59748,4
4506,Customer_4506,53,25000,Female,Divorced,Master,Yes,46120,3
4507,Customer_4507,34,147000,Male,Single,PhD,No,31836,2
4508,Customer_4508,75,114000,Female,Divorced,PhD,No,22515,4
4509,Customer_4509,61,153000,Female,Divorced,Bachelor,No,52800,2
4510,Customer_4510,71,122000,Male,Divorced,PhD,No,70269,3
4511,Customer_4511,37,90000,Female,Divorced,PhD,Yes,52822,1
4512,Customer_4512,41,112000,Female,Married,High School,No,52100,3
4513,Customer_4513,45,66000,Female,Divorced,PhD,Yes,93499,4
4514,Customer_4514,55,108000,Female,Single,Bachelor,No,33000,3
4515,Customer_4515,57,82000,Male,Single,High School,No,72727,1
4516,Customer_4516,32,115000,Male,Single,High School,Yes,61084,2
4517,Customer_4517,39,84000,Male,Married,Bachelor,No,39471,3
4518,Customer_4518,27,54000,Female,Divorced,Master,No,90129,2
4519,Customer_4519,31,30000,Male,Single,Master,Yes,35018,2
4520,Customer_4520,27,33000,Female,Single,Master,Yes,65733,3
4521,Customer_4521,19,98000,Male,Divorced,Master,Yes,69907,2
4522,Customer_4522,41,27000,Female,Married,PhD,No,71693,5
4523,Customer_4523,36,122000,Male,Married,Bachelor,No,71113,1
4524,Customer_4524,30,154000,Male,Divorced,High School,No,27592,3
4525,Customer_4525,48,100000,Female,Divorced,Master,Yes,59682,1
4526,Customer_4526,26,91000,Female,Single,High School,No,22635,4
4527,Customer_4527,62,108000,Female,Single,Master,No,35556,1
4528,Customer_4528,54,72000,Male,Married,Master,Yes,38554,4
4529,Customer_4529,42,147000,Male,Divorced,High School,No,80454,4
4530,Customer_4530,41,62000,Male,Single,Bachelor,Yes,69658,4
4531,Customer_4531,44,169000,Male,Divorced,Master,Yes,76205,4
4532,Customer_4532,53,110000,Male,Single,PhD,Yes,21215,4
4533,Customer_4533,41,40000,Male,Divorced,Bachelor,Yes,14753,2
4534,Customer_4534,32,119000,Male,Married,Master,Yes,20445,3
4535,Customer_4535,43,97000,Male,Married,High School,No,60240,3
4536,Customer_4536,35,98000,Male,Single,PhD,No,76668,5
4537,Customer_4537,63,137000,Male,Divorced,Master,Yes,97698,2
4538,Customer_4538,23,133000,Female,Divorced,Bachelor,Yes,50032,1
4539,Customer_4539,33,82000,Male,Married,Master,Yes,46877,5
4540,Customer_4540,23,138000,Female,Single,Master,Yes,95045,1
4541,Customer_4541,56,79000,Male,Married,High School,Yes,14565,3
4542,Customer_4542,63,109000,Male,Single,PhD,No,95674,4
4543,Customer_4543,20,104000,Female,Single,Master,No,74773,5
4544,Customer_4544,31,29000,Male,Married,PhD,No,18515,4
4545,Customer_4545,72,59000,Male,Single,Master,No,95045,3
4546,Customer_4546,25,53000,Male,Married,Bachelor,Yes,31435,3
4547,Customer_4547,41,37000,Male,Divorced,Master,No,56079,5
4548,Customer_4548,59,69000,Male,Married,Master,Yes,74206,1
4549,Customer_4549,67,98000,Female,Single,Master,No,89046,2
4550,Customer_4550,25,63000,Female,Divorced,High School,No,65333,1
4551,Customer_4551,58,170000,Female,Divorced,Master,No,11567,4
4552,Customer_4552,41,39000,Female,Single,PhD,Yes,98962,3
4553,Customer_4553,58,52000,Female,Divorced,Master,Yes,18485,1
4554,Customer_4554,40,122000,Female,Divorced,High School,Yes,24123,3
4555,Customer_4555,28,94000,Male,Married,Bachelor,No,68517,5
4556,Customer_4556,44,93000,Male,Single,PhD,Yes,21215,2
4557,Customer_4557,41,92000,Female,Married,High School,No,40806,4
4558,Customer_4558,21,25000,Male,Single,High School,No,30573,1
4559,Customer_4559,63,89000,Female,Single,High School,Yes,34840,2
4560,Customer_4560,20,41000,Male,Divorced,Master,Yes,20590,5
4561,Customer_4561,40,99000,Male,Single,High School,Yes,40833,2
4562,Customer_4562,29,105000,Female,Divorced,Bachelor,No,26756,3
4563,Customer_4563,62,133000,Male,Divorced,PhD,No,49356,3
4564,Customer_4564,18,116000,Female,Single,Bachelor,Yes,55744,2
4565,Customer_4565,31,88000,Female,Married,Master,Yes,46464,2
4566,Customer_4566,36,83000,Female,Single,High School,Yes,83496,1
4567,Customer_4567,49,35000,Male,Divorced,High School,No,14040,5
4568,Customer_4568,38,140000,Male,Married,High School,No,71219,1
4569,Customer_4569,41,43000,Female,Single,Master,No,39097,5
4570,Customer_4570,69,133000,Male,Divorced,Bachelor,No,57926,1
4571,Customer_4571,19,36000,Female,Single,PhD,No,61483,4
4572,Customer_4572,49,42000,Male,Married,Master,Yes,14291,3
4573,Customer_4573,37,32000,Male,Single,Bachelor,No,37322,4
4574,Customer_4574,35,49000,Male,Single,PhD,No,95045,1
4575,Customer_4575,46,47000,Female,Divorced,Bachelor,Yes,39795,4
4576,Customer_4576,22,108000,Male,Married,Bachelor,Yes,69907,2
4577,Customer_4577,45,94000,Male,Divorced,Master,Yes,16118,3
4578,Customer_4578,49,71000,Female,Single,PhD,No,66962,3
4579,Customer_4579,21,35000,Female,Divorced,High School,Yes,25900,5
4580,Customer_4580,31,37000,Female,Married,PhD,Yes,73027,5
4581,Customer_4581,40,146000,Female,Married,High School,Yes,49740,5
4582,Customer_4582,42,118000,Male,Divorced,Master,Yes,59467,3
4583,Customer_4583,41,28000,Female,Single,Bachelor,No,68628,3
4584,Customer_4584,55,58000,Male,Divorced,High School,No,56079,5
4585,Customer_4585,60,54000,Male,Divorced,Master,Yes,11109,5
4586,Customer_4586,52,164000,Female,Divorced,PhD,Yes,54797,1
4587,Customer_4587,60,88000,Female,Married,PhD,No,63315,4
4588,Customer_4588,20,136000,Male,Single,Master,No,15303,5
4589,Customer_4589,23,89000,Female,Single,Master,No,72471,4
4590,Customer_4590,48,57000,Female,Single,High School,No,91046,2
4591,Customer_4591,39,134000,Male,Divorced,Master,Yes,88370,2
4592,Customer_4592,19,71000,Male,Single,Bachelor,Yes,47773,1
4593,Customer_4593,72,102000,Male,Single,Master,No,91643,4
4594,Customer_4594,55,90000,Female,Single,Master,No,86220,2
4595,Customer_4595,46,105000,Female,Divorced,Master,No,23031,2
4596,Customer_4596,66,102000,Male,Divorced,Bachelor,No,65777,5
4597,Customer_4597,26,71000,Male,Single,Bachelor,Yes,81221,5
4598,Customer_4598,51,84000,Female,Single,High School,No,83438,5
4599,Customer_4599,17,72000,Female,Single,High School,No,77406,3
4600,Customer_4600,60,147000,Male,Married,PhD,No,19097,3
4601,Customer_4601,70,76000,Male,Single,High School,Yes,81806,3
4602,Customer_4602,25,67000,Male,Single,PhD,Yes,90841,3
4603,Customer_4603,23,90000,Male,Married,PhD,Yes,56920,3
4604,Customer_4604,37,143000,Female,Single,PhD,No,54322,4
4605,Customer_4605,32,128000,Male,Single,High School,No,95183,2
4606,Customer_4606,32,57000,Female,Married,PhD,No,98370,3
4607,Customer_4607,44,39000,Female,Married,Master,Yes,69576,1
4608,Customer_4608,37,145000,Female,Married,Master,Yes,53393,5
4609,Customer_4609,64,113000,Male,Divorced,PhD,Yes,52834,1
4610,Customer_4610,40,97000,Female,Married,Master,No,14456,2
4611,Customer_4611,38,123000,Female,Single,Bachelor,No,13314,1
4612,Customer_4612,26,28000,Male,Single,Master,Yes,87072,5
4613,Customer_4613,54,124000,Female,Single,Bachelor,No,47682,3
4614,Customer_4614,61,83000,Male,Divorced,Bachelor,No,81806,4
4615,Customer_4615,50,40000,Male,Married,High School,No,94971,3
4616,Customer_4616,68,97000,Male,Married,Bachelor,No,44930,3
4617,Customer_4617,73,117000,Female,Divorced,High School,No,46856,1
4618,Customer_4618,25,52000,Female,Married,Bachelor,Yes,32042,1
4619,Customer_4619,36,123000,Female,Married,PhD,Yes,11114,2
4620,Customer_4620,24,33000,Male,Single,Bachelor,No,18650,2
4621,Customer_4621,29,69000,Male,Married,Bachelor,No,65544,2
4622,Customer_4622,47,78000,Male,Divorced,High School,Yes,14999,3
4623,Customer_4623,45,69000,Female,Single,High School,No,39295,5
4624,Customer_4624,24,47000,Female,Married,Bachelor,Yes,73898,1
4625,Customer_4625,30,40000,Female,Single,High School,Yes,37322,3
4626,Customer_4626,56,45000,Female,Divorced,Bachelor,Yes,16538,2
4627,Customer_4627,63,130000,Female,Divorced,Bachelor,No,65031,3
4628,Customer_4628,71,54000,Male,Married,Master,Yes,42498,1
4629,Customer_4629,58,117000,Female,Single,Bachelor,Yes,70879,2
4630,Customer_4630,68,94000,Female,Married,High School,Yes,97904,5
4631,Customer_4631,56,68000,Male,Married,Master,No,33288,5
4632,Customer_4632,74,103000,Male,Divorced,High School,No,48518,5
4633,Customer_4633,65,98000,Male,Divorced,Master,Yes,42638,1
4634,Customer_4634,37,85000,Female,Divorced,Bachelor,No,20449,5
4635,Customer_4635,55,86000,Female,Single,Master,No,28885,2
4636,Customer_4636,52,103000,Male,Married,Master,No,23740,2
4637,Customer_4637,20,67000,Male,Married,High School,Yes,56031,1
4638,Customer_4638,38,87000,Female,Divorced,Bachelor,No,94487,5
4639,Customer_4639,37,34000,Female,Married,Master,Yes,25608,2
4640,Customer_4640,61,51000,Male,Divorced,High School,No,42135,3
4641,Customer_4641,32,103000,Male,Married,PhD,Yes,93270,1
4642,Customer_4642,55,51000,Male,Single,PhD,Yes,50019,1
4643,Customer_4643,21,108000,Male,Married,PhD,No,10443,5
4644,Customer_4644,35,117000,Male,Single,Master,Yes,41429,2
4645,Customer_4645,45,110000,Female,Divorced,PhD,No,83987,4
4646,Customer_4646,45,97000,Male,Married,Master,No,85797,1
4647,Customer_4647,63,95000,Female,Single,High School,No,44757,4
4648,Customer_4648,22,169000,Male,Divorced,Bachelor,Yes,82219,5
4649,Customer_4649,33,114000,Male,Divorced,Bachelor,No,90929,2
4650,Customer_4650,54,97000,Male,Divorced,PhD,No,14178,1
4651,Customer_4651,27,48000,Female,Married,Bachelor,Yes,27234,1
4652,Customer_4652,69,102000,Male,Divorced,Master,Yes,70283,1
4653,Customer_4653,41,82000,Female,Divorced,PhD,Yes,72380,3
4654,Customer_4654,54,76000,Female,Single,High School,No,52170,2
4655,Customer_4655,23,154000,Male,Divorced,Bachelor,No,23554,1
4656,Customer_4656,49,57000,Female,Divorced,High School,No,35147,3
4657,Customer_4657,60,85000,Female,Divorced,High School,No,38932,2
4658,Customer_4658,51,97000,Female,Divorced,Bachelor,Yes,52170,4
4659,Customer_4659,30,28000,Male,Single,High School,Yes,77748,2
4660,Customer_4660,41,89000,Male,Married,Bachelor,Yes,63542,3
4661,Customer_4661,54,137000,Male,Single,High School,Yes,31848,3
4662,Customer_4662,26,126000,Female,Married,PhD,No,76219,1
4663,Customer_4663,18,45000,Male,Married,High School,No,95875,3
4664,Customer_4664,21,60000,Male,Divorced,Master,No,94040,3
4665,Customer_4665,63,63000,Male,Married,High School,No,69420,4
4666,Customer_4666,22,98000,Male,Married,PhD,No,51905,5
4667,Customer_4667,25,159000,Female,Divorced,Bachelor,No,22085,1
4668,Customer_4668,33,90000,Female,Married,Bachelor,No,34400,2
4669,Customer_4669,28,167000,Male,Divorced,High School,Yes,87261,4
4670,Customer_4670,27,151000,Female,Single,Bachelor,No,63347,3
4671,Customer_4671,18,51000,Female,Single,PhD,No,44591,5
4672,Customer_4672,55,120000,Female,Divorced,Bachelor,No,87408,3
4673,Customer_4673,55,96000,Female,Married,High School,No,32205,4
4674,Customer_4674,35,92000,Male,Married,Bachelor,No,35224,2
4675,Customer_4675,66,125000,Male,Married,PhD,No,54631,2
4676,Customer_4676,34,88000,Male,Married,PhD,No,70972,5
4677,Customer_4677,60,54000,Female,Divorced,Bachelor,Yes,40398,5
4678,Customer_4678,45,130000,Female,Married,Master,No,30028,4
4679,Customer_4679,70,70000,Female,Married,High School,No,41795,2
4680,Customer_4680,56,107000,Female,Married,Bachelor,Yes,48193,2
4681,Customer_4681,58,89000,Female,Divorced,PhD,Yes,48779,1
